course_id,course_title,url,level,subject,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,nishu314@gmail.com,talk2nishantn@gmail.com,N@gmail.com,dubeyrahul@gmail.com
991630,For Free - Deploy Quickly Spring Boot on Heroku With MySQL,https://www.udemy.com/learn-quickly-deploying-spring-boot-app-on-heroku-with-mysql/,All Levels,Web Development,,,,,,,,,,,,,,,,
303514,Photoshop para principiantes: ¡De cero a experto!,https://www.udemy.com/adobe-photoshop-curso-practico/,Beginner Level,Graphic Design,,,,4.0,,,,,2.0,,3.0,,,,,
134144,Create Awesome Ebook Covers Using Microsoft Word,https://www.udemy.com/ebook-cover-creator/,All Levels,Graphic Design,,,,,,,,,,,2.0,1.0,,,,
1115222,CSS Web Development Crash Course,https://www.udemy.com/css-course/,Beginner Level,Web Development,,,,1.0,,,,,,,,,,,,
94430,HTML : HTML Awesomeness,https://www.udemy.com/html-awesomeness/,Beginner Level,Web Development,,,,,,,,,,,,,,,,
788514,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,https://www.udemy.com/aprenda-a-tocar-pandeiro-curso-iniciante-sambachoro/,Beginner Level,Musical Instruments,5.0,3.0,2.0,,,,,5.0,,2.0,4.0,,,,,
629142,CSS Specialist: Comprehensive CSS Training,https://www.udemy.com/css-specialist-comprehensive-css-training/,Beginner Level,Web Development,,,2.0,,,,,2.0,,,,,,,,
992114,Pin Bars: The Most Powerful Forex Trading Signal,https://www.udemy.com/make-money-in-forex-using-pin-bars/,All Levels,Business Finance,1.0,1.0,,,,3.0,2.0,,,,3.0,,,,,
379722,Website Investing 101 - Buying & Selling Online Businesses,https://www.udemy.com/cash-flow-website-investing-buy-sell-online-businesses-digital-assets/,All Levels,Business Finance,,,2.0,,,,3.0,1.0,,,5.0,,,,,
1189288,Learn Photoshop for Design: 100% Practical Projects,https://www.udemy.com/photoshop-for-design-learn-banner-design-in-photoshop/,All Levels,Graphic Design,1.0,5.0,1.0,,,,1.0,,,,,,,,,
652438,Django For Beginners,https://www.udemy.com/django-for-beginners/,Beginner Level,Web Development,,,5.0,,,,,,,4.0,,,,,,
1052304,Ultimate Web Developer Course Build 10 Websites from Scratch,https://www.udemy.com/ultimate-web-developer-course-build-10-websites-from-scratch/,Beginner Level,Web Development,3.0,,3.0,1.0,,,,,,,,,,,,
1223012,Play Piano To-day! - Beginner Piano Lessons For Busy People!,https://www.udemy.com/piano-for-busy-people/,Beginner Level,Musical Instruments,,,,,,,,,,,4.0,5.0,,,,
882488,No Bull Investing: Investing 101 For Financial Freedom,https://www.udemy.com/no-bull-investing-investing-101-for-financial-freedom/,Beginner Level,Business Finance,,3.0,,4.0,,,,2.0,,,,1.0,,,,
1033686,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,https://www.udemy.com/landing-pages-for-entrepreneurs/,All Levels,Web Development,,,,,5.0,4.0,,3.0,,,,,,,,
723522,Learn Blender 3D  - The introduction course,https://www.udemy.com/learn-blender-3d-in-under-2-hours-the-intro-course/,Beginner Level,Graphic Design,,2.0,,2.0,,,,,3.0,,,,,,,
1181900,Graphicriver Autor – Verkaufe deine Designs online,https://www.udemy.com/graphicriver-autor-verkaufe-deine-designs-online/,All Levels,Graphic Design,4.0,,2.0,3.0,,,,,5.0,2.0,5.0,,,,,
945336,Learn the Foundations of Stocks and Options,https://www.udemy.com/learn-how-to-trade-stocks-and-options/,Beginner Level,Business Finance,,,,,5.0,,,,,,4.0,,,,,
1079370,Learn Spring Framework Practically - Hands On Recipies,https://www.udemy.com/learn-spring-framework-practically-hands-on-recipies/,All Levels,Web Development,4.0,,,,1.0,,,,,,,4.0,,,,
23742,Learn How To Build A Professional Web Site By Using Joomla,https://www.udemy.com/learn-how-to-build-a-professional-web-site-by-using-joomla/,All Levels,Web Development,,,,,,3.0,,3.0,,,,,,,,
266252,HTML and HTML5 For Beginners 2016,https://www.udemy.com/html-and-html5-for-beginners-2016/,All Levels,Web Development,,4.0,,5.0,,,,1.0,,,1.0,,,,,
473548,Angular 4: From Theory to Practice & FREE E-Book,https://www.udemy.com/angular-2-from-theory-to-practice/,Intermediate Level,Web Development,,,5.0,4.0,3.0,,,,2.0,,4.0,4.0,,,,
920544,Learn Stock Options: Options Made Simple 101,https://www.udemy.com/learn-to-trade-stock-options-options-made-simple/,Beginner Level,Business Finance,,5.0,,,4.0,,,4.0,,,,1.0,,,,
993754,Learn SASS: from beginner to expert,https://www.udemy.com/learn-sass-from-beginner-to-expert/,Beginner Level,Web Development,,,,,,1.0,,5.0,3.0,,,,,,,
1155262,Learn to trade Candlestick Patterns,https://www.udemy.com/learn-to-trade-candlestick-patterns/,Intermediate Level,Business Finance,,,,,,,,,2.0,,4.0,,,,,
997964,How to design a business card on Photoshop (for beginners),https://www.udemy.com/businesscarddesignphotoshop/,Beginner Level,Graphic Design,,,,1.0,,,,,,,,,,,,
812588,Instant Bodhran - part two; learning further drumming skills,https://www.udemy.com/instant-bodhran-part-two-learning-further-drumming-skills/,Beginner Level,Musical Instruments,2.0,1.0,,,1.0,,,,,,5.0,,,,,
531954,Learn to trade Chart Patterns,https://www.udemy.com/learn-to-trade-chart-patterns/,Intermediate Level,Business Finance,,,,,,,2.0,,,,,,,,,
1022582,Learn to Trade With Fibonacci Tools,https://www.udemy.com/learn-to-trade-with-fibonacci-tools/,Intermediate Level,Business Finance,,,,,,,4.0,,3.0,,,2.0,,,,
1049092,The Ultimate Fibonacci Trading Plan for Forex and Stocks,https://www.udemy.com/fibonacci-trading-strategy/,All Levels,Business Finance,,3.0,,1.0,,,,4.0,5.0,,,,,,,
1277924,Contabilidad rápida y eficaz,https://www.udemy.com/contabilidad11/,All Levels,Business Finance,,,,,,,2.0,,,,,,,,,
964732,Improvise On The Piano In 30 Minutes,https://www.udemy.com/improvise-on-the-piano-in-30-minutes/,Beginner Level,Musical Instruments,,3.0,,,,5.0,,,,,,3.0,,,,
947120,Piano Lesson Variety,https://www.udemy.com/piano-lesson-variety/,Intermediate Level,Musical Instruments,3.0,,1.0,,,,3.0,1.0,,,4.0,,,,,
712960,Develop a Professional OnePage WordPress site With No Coding,https://www.udemy.com/develop-a-professional-onepage-wordpress-site-with-no-coding/,Beginner Level,Web Development,,,3.0,,,,,,1.0,,,,,,,
267560,jQuery Essentials: Learn the Fundamental of jQuery,https://www.udemy.com/jquery-essentials/,All Levels,Web Development,3.0,,,,,,,,,,,,,,,
763774,The Complete Guide to Forex Trading,https://www.udemy.com/the-complete-guide-to-forex-trading/,All Levels,Business Finance,2.0,,,,,,,,,,2.0,,,,,
929016,How to play in a local Irish music session with confidence,https://www.udemy.com/how-to-get-into-an-irish-music-session-with-confidence/,All Levels,Musical Instruments,,,1.0,,,4.0,2.0,,,,,,,,,
281690,Instant Harmonica - play Whiskey in the Jar + Molly Malone!,https://www.udemy.com/instant-harmonica-play-whiskey-in-the-jar-molly-malone/,All Levels,Musical Instruments,,,,,,,,,,,3.0,,,,,
399228,Instant Harmonica - play Blowing in the Wind + Popeye theme!,https://www.udemy.com/instant-harmonica-play-blowing-in-the-wind-popeye-theme/,All Levels,Musical Instruments,,,,2.0,,1.0,1.0,,,,3.0,,,,,
1023062,Instant Harmonica - play Yesterday + Scarborough Fair today!,https://www.udemy.com/instant-harmonica-play-yesterday-scarborough-fair-today/,All Levels,Musical Instruments,,,,,,5.0,,,,,,,,,,
933260,Instant Harmonica - play the groovy Irish Washerwoman now!,https://www.udemy.com/instant-harmonica-play-the-groovy-irish-washerwoman-now/,Beginner Level,Musical Instruments,,,3.0,,4.0,,,,2.0,5.0,1.0,,,,,
494078,Adobe Illustrator: How to Draw Squared Animals Icons,https://www.udemy.com/adobe-illustrator-how-to-draw-squared-animals-icons/,Beginner Level,Graphic Design,,,,,,1.0,,,,,,,,,,
1158572,Wordpress Backup & Restore,https://www.udemy.com/wordpress-backup-restore/,All Levels,Web Development,,1.0,,3.0,,,,,,,1.0,,,,,
629082,Basics of Commerce A Complete Study,https://www.udemy.com/basics-of-commerce-a-complete-study/,All Levels,Business Finance,1.0,,4.0,3.0,,,,,,,,,,,,
1093734,Beginners Guide to Stock Market Investing,https://www.udemy.com/beginners-guide-to-stock-market-investing/,Beginner Level,Business Finance,1.0,2.0,2.0,,,3.0,2.0,,,,,,,,,
99986,Adobe - Create a professional logo step-by-step (Farming),https://www.udemy.com/adobe-create-a-professional-logo-step-by-step-farming/,All Levels,Graphic Design,,,,,5.0,,4.0,,,,4.0,,,,,
566248,Simplified Cross Browser Web Testing Using VirtualBox,https://www.udemy.com/cross-browser-web-testing-virtualbox/,Beginner Level,Web Development,,,,,,,4.0,,,,,,,,,
556248,Adobe - Create a professional logo step-by-step (Beauty),https://www.udemy.com/adobe-create-a-professional-logo-step-by-step-beauty/,All Levels,Graphic Design,,,2.0,,,,,2.0,,,,,,,,
582392,Pedais de efeito para Contrabaixo,https://www.udemy.com/pedais-de-efeito-para-contrabaixo/,All Levels,Musical Instruments,,,,,,,,1.0,,,1.0,,,,,
582636,Learn By Example: Angular JS,https://www.udemy.com/learn-by-example-angular-js/,All Levels,Web Development,4.0,,,3.0,,,,,2.0,,3.0,,,,,
661802,Trade the News in Forex: EA Robot Included,https://www.udemy.com/tradethenews/,All Levels,Business Finance,,,,1.0,1.0,,,,,5.0,,,,,,
1139400,Learn to Trade Forex and Stocks: From Beginner to Advanced,https://www.udemy.com/tradeforex/,All Levels,Business Finance,,,,,,,,2.0,,,,4.0,,,,
729552,The Complete HTML5 and CSS3 Course,https://www.udemy.com/the-complete-html5-and-css3-course/,All Levels,Web Development,,,,,,3.0,,,,,,1.0,,,,
499632,Free Options 101 - Basic of Call and Put Options in 1 Hours,https://www.udemy.com/free-options-101-basic-of-call-and-put-options-in-1-hours/,All Levels,Business Finance,,4.0,,,,,2.0,,2.0,,,1.0,,,,
959586,Javascript Intermediate level 3 - JSON,https://www.udemy.com/javascript-intermediate-json-course/,All Levels,Web Development,5.0,3.0,,,4.0,,,,,,,4.0,,,,
16151,How to Invest in Startups - Expert Reveals Winning Secrets.,https://www.udemy.com/how-to-invest-in-startups/,All Levels,Business Finance,,,2.0,1.0,1.0,,,5.0,,2.0,,1.0,,,,
856490,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,https://www.udemy.com/learn-php-codeigniter-framework-with-ajax-and-bootstrap/,All Levels,Web Development,,,3.0,5.0,,,,5.0,,,,,,,,
861528,"Ruby on Rails 5 - BDD, RSpec and Capybara",https://www.udemy.com/ruby-rails-5-bdd-rspec-capybara/,All Levels,Web Development,4.0,1.0,,,,,,2.0,5.0,,,2.0,,,,
912996,Piano For Singer/Songwriters 2: Pop/Rock Rhythm Immersion,https://www.udemy.com/piano-singersongwriter-rhythm/,All Levels,Musical Instruments,,,,2.0,4.0,,,3.0,,4.0,,1.0,,,,
559512,The Complete Ethical Hacking Course 2.0: Python & Kali Linux,https://www.udemy.com/penetration-testing-ethical-hacking-course-python-kali-linux/,All Levels,Web Development,,,2.0,,,,,,,,3.0,,,,,
922600,Logo Design Made Easy: Create your own logo in PowerPoint,https://www.udemy.com/logodesignmadeeasy/,Beginner Level,Graphic Design,,,5.0,,,,,,,,2.0,,,,,
976284,Learn basics of HTML in 30 Minutes,https://www.udemy.com/learn-basics-of-html/,Beginner Level,Web Development,,5.0,,,,,,,,,,,,,,
976598,Coaching Bundle: Guitar for Music Educators: Part 2,https://www.udemy.com/coaching-bundle-guitar-for-music-educators-part-2/,All Levels,Musical Instruments,,,,1.0,5.0,2.0,,,,,,,,,,
718426,Learn 3 - All Time A R Rahman Hits on Carnatic Flute!,https://www.udemy.com/arrahman-hits/,Intermediate Level,Musical Instruments,5.0,2.0,,,,,,,,,4.0,,,,,
304490,Adobe Illustrator: Learn Easy Logo Design.,https://www.udemy.com/logo-design-in-adobe-illustrator/,All Levels,Graphic Design,,,,,,1.0,,,,,4.0,5.0,,,,
15285,"Learn SVG Animation - With HTML, CSS & Javascript",https://www.udemy.com/learn-svg-animation/,All Levels,Web Development,,,,,,,,,,,,1.0,,,,
477702,Option Trading for Rookies: Make & Manage Profitable Trades,https://www.udemy.com/option-trading-for-rookies-make-and-manage-profitable-option-trades/,All Levels,Business Finance,,,,,,,,2.0,1.0,5.0,,2.0,,,,
875882,Matemática Financeira com HP12C e MS Excel,https://www.udemy.com/matematica-financeira-com-hp12-e-ms-excel/,Beginner Level,Business Finance,,4.0,,1.0,,,,,,,,,,,,
861122,Financial Accounting For Beginners,https://www.udemy.com/financial-accounting-for-beginners/,All Levels,Business Finance,,2.0,,,,,,,,,,,,,,
309370,Work From Home Online (Part/Full) : Trade Forex 4 Beginners,https://www.udemy.com/make-money-work-from-home-online-trade-forex-4-beginners/,Beginner Level,Business Finance,,,,,,,2.0,,4.0,,,,,,,
802268,"Master Electron: Desktop Apps using HTML, JavaScript & CSS",https://www.udemy.com/master-electron/,Intermediate Level,Web Development,,,,,,,,,,,5.0,4.0,,,,
1034520,Introductory To HTML and CSS,https://www.udemy.com/introductory-to-html-and-css/,Beginner Level,Web Development,,,,,,,,3.0,,,,,,,,
1016536,Photoshop Learn Concept Art Manipulation,https://www.udemy.com/photoshop-learn-concept-art-manipulation/,Beginner Level,Graphic Design,,,2.0,3.0,,,,,,,,,,,,
711592,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,https://www.udemy.com/use-javascript-to-build-udemy-stripe-mailchimp-wistia/,All Levels,Web Development,,4.0,,2.0,,,,,,,,,,,,
1065250,CSS :basics for beginners,https://www.udemy.com/learn-css-fast/,All Levels,Web Development,,,3.0,,,,,2.0,,5.0,,,,,,
928858,Learn How to Play CashFlow Game,https://www.udemy.com/learn-how-to-play-cashflow-game/,Beginner Level,Business Finance,,2.0,,1.0,,,1.0,,,,,,,,,
791030,Car Sketching with Simple Analog Tools,https://www.udemy.com/car-sketching-with-markers/,All Levels,Graphic Design,,5.0,2.0,,,5.0,,2.0,,,,,,,,
1241518,Javascript :basics for beginners,https://www.udemy.com/learn-javascript-fast/,Beginner Level,Web Development,,,,,,,,4.0,,,5.0,,,,,
944886,Forex:Trade Management & Psychology,https://www.udemy.com/forexmoney-management-psychology/,Intermediate Level,Business Finance,,1.0,2.0,,,,,,,,,,,,,
758582,Learn Piano Online-A Quiet Solace Piano Solo,https://www.udemy.com/learn-piano-online-a-quiet-solace-piano-solo/,Intermediate Level,Musical Instruments,,3.0,,,,4.0,,,,,5.0,,,,,
1199774,Strategy layout and Backtesting,https://www.udemy.com/strategy-layout-and-backtesting/,Expert Level,Business Finance,,,2.0,5.0,,,,,4.0,,,2.0,,,,
390866,Coaching Bundle: Guitar for Music Educators: Part 1,https://www.udemy.com/coaching-bundle-guitar-for-music-educators-part-1/,All Levels,Musical Instruments,,5.0,1.0,,,,,1.0,1.0,,,1.0,,,,
1014776,WordPress Look and Feel with Themes,https://www.udemy.com/learn-wordpress-customize-look-and-feel-with-themes/,Beginner Level,Web Development,,2.0,,4.0,,,,,,2.0,,,,,,
929130,WordPress Plugins and Widgets,https://www.udemy.com/wordpress-plugins-and-widgets/,Beginner Level,Web Development,,,,3.0,5.0,,,3.0,,,,,,,,
746014,Finanzielle Unabhängigkeit-1: Erste Schritte zur Million,https://www.udemy.com/finanzielle-unabhaengigkeit-1-erste-schritte-zur-million/,Beginner Level,Business Finance,5.0,,3.0,,5.0,,,,,,,,,,,
11475,Javascript Intermediate level 2 - Mastering Functions,https://www.udemy.com/javascript-intermediate-mastering-functions/,All Levels,Web Development,,,5.0,,,4.0,,5.0,,,,,,,,
11174,Javascript Intermediate level 1 - Mastering the DOM,https://www.udemy.com/javascript-intermediate-mastering-the-dom/,All Levels,Web Development,,3.0,,,,5.0,,,,,,,,,,
945978,PHP User Login Registration Script With All Features,https://www.udemy.com/php-user-login-registration-system/,All Levels,Web Development,,,,,,,,,2.0,2.0,5.0,,,,,
1019276,Fundamentals of Accounting,https://www.udemy.com/fundamentals-of-accounting/,All Levels,Business Finance,,,,1.0,,2.0,,,,2.0,,,,,,
1252630,Ultimate Angular 4 (previously Angular 2) with Bootstrap 4,https://www.udemy.com/ultimate-angular-2/,All Levels,Web Development,1.0,,4.0,,4.0,1.0,,,,,,,,,,
1000010,PHP webservices,https://www.udemy.com/php-webservices/,All Levels,Web Development,3.0,,4.0,,,,,,5.0,,,,,,,
937586,"Learn Calligraphy, Handwriting animation wz After Effects",https://www.udemy.com/animate_calligraphy_art/,All Levels,Graphic Design,,,,3.0,3.0,,,,,,,,,,,
79154,Understanding TypeScript,https://www.udemy.com/understanding-typescript/,All Levels,Web Development,,,,,,,,,,,,,,,,
328476,Learn PHP Object Oriented Features with Simple Examples,https://www.udemy.com/learn-php-object-oriented-features-with-simple-examples/,All Levels,Web Development,,2.0,,4.0,,4.0,,,,,,5.0,,,,
921474,"HTML5, CSS3 And JavaScript Fundamentals 2016",https://www.udemy.com/html5-css3-and-javascript-fundamentals-2016/,All Levels,Web Development,2.0,,,,,,,,,,,,,,,
82778,Learn W3.CSS,https://www.udemy.com/learn-w3css/,All Levels,Web Development,,,,,3.0,,,4.0,,,1.0,,,,,
907386,Web Design HTML CSS How to Create a Website from Scratch,https://www.udemy.com/html-css-how-to-create-a-website-from-scratch/,Beginner Level,Web Development,,,,,,,3.0,4.0,4.0,,2.0,4.0,,,,
877124,Web Building Starter Pack. Html Css and JQuery Animations,https://www.udemy.com/web-building-starter-pack-html-css-and-jquery-animations/,All Levels,Web Development,,5.0,,,,,,,,,4.0,5.0,,,,
1169378,مدخل في أساسيات الفوطوشوب للمبتدئين فقط,https://www.udemy.com/arabic-photoshop-for-beginers-easy/,Beginner Level,Graphic Design,,,,1.0,,,,,,4.0,2.0,,,,,
30240,PSD to Responsive HTML5: Beginner to Advanced,https://www.udemy.com/psd-to-html5-beginner-to-advanced/,All Levels,Web Development,1.0,5.0,,2.0,,,4.0,2.0,3.0,,,2.0,,,,
836044,THE Forex Robot: Incredible ROI (Robot Included),https://www.udemy.com/the-forex-robot-1000-annual-profit-robot-included/,All Levels,Business Finance,,,,,,,,,,,,,,,,
405818,The Extreme Web Development Course - For Beginners,https://www.udemy.com/the-extreme-web-development-course/,All Levels,Web Development,,,,,1.0,,1.0,,4.0,,,3.0,,,,
665042,Learn Angular 2 from Beginner to Advanced,https://www.udemy.com/learn-angular-2-from-beginner-to-advanced/,Beginner Level,Web Development,,,1.0,,,,,1.0,,2.0,,,,,,
1068590,Straddle Options Trading - Profit in Any Market Direction,https://www.udemy.com/straddle-options-trading-profit-in-any-market-direction/,All Levels,Business Finance,,,5.0,,,,,,1.0,,,,,,,
1203894,Finanzielle Unabhängigkeit-2 Millionär werden mit Investment,https://www.udemy.com/finanzielle-unabhaengigkeit-2-millionaer-werden-mit-investment/,Intermediate Level,Business Finance,4.0,2.0,,,3.0,1.0,1.0,5.0,,,,,,,,
994634,Finanzielle Unabhängigkeit-3 Millionär werden mit Immobilien,https://www.udemy.com/finanzielle-unabhaengigkeit-3-millionaer-werden-mit-immobilien/,Expert Level,Business Finance,,,,,,,3.0,1.0,,,,,,,,
765916,photoshop - CURSO DE PHOTOSHOP DO BÁSICO AO AVANÇADO,https://www.udemy.com/photoshop-do-basico-ao-avancado/,All Levels,Graphic Design,,,5.0,,,3.0,,,,,,,,,,
128950,Trading Options For Consistent Returns: Calendar Spreads,https://www.udemy.com/trading-options-for-consistent-returns-calendar-spreads/,All Levels,Business Finance,,,,,,,4.0,,,,,,,,,
549064,Web Design How to Create a Website HTML CSS Bootstrap,https://www.udemy.com/how-to-create-a-website-html-css-bootstrap/,Beginner Level,Web Development,,,,,,,,,,,,4.0,,,,
400280,The Play-Doh Technique: Fun Hand-made Vectors In Illustrator,https://www.udemy.com/play-doh-technique/,All Levels,Graphic Design,,,2.0,,,4.0,,,,,1.0,,,,,
382856,Learn the Viola - Scales and Fundamentals,https://www.udemy.com/learn-the-viola-scales-and-fundamentals/,Beginner Level,Musical Instruments,,,3.0,,,,,5.0,,,,,,,,
958982,Adobe - How to create a professional Video Title/ Web Banner,https://www.udemy.com/adobe-how-to-create-a-professional-video-title-or-web-banner/,All Levels,Graphic Design,,5.0,,,,,,,3.0,,1.0,,,,,
1113036,Design & Create Text Logos in Adobe Photoshop CS5,https://www.udemy.com/learn-how-to-design-create-text-logos-in-adobe-photoshop-cs5/,All Levels,Graphic Design,,,,2.0,,,4.0,,,,,3.0,,,,
226534,The Complete Piano & Music Theory Beginners Course,https://www.udemy.com/piano-lessons-music-theory-beginners-course/,All Levels,Musical Instruments,,,3.0,2.0,,,,,5.0,,,,,,,
738726,Creative Perspective Illustration with GIMP,https://www.udemy.com/creative-perspective/,All Levels,Graphic Design,,,,,,,,,,,,2.0,,,,
64422,Easy Finance For Startups,https://www.udemy.com/easy-finance-for-startups/,Beginner Level,Business Finance,,4.0,,,,,,,,,,,,,,
874166,Blues School! A Course For Beginners in Blues Piano & Improv,https://www.udemy.com/blues-piano-improvisation-amaze-yourself/,All Levels,Musical Instruments,,,,5.0,4.0,1.0,,1.0,,1.0,,4.0,,,,
1197650,TopTrader Academy - Complete Options Course,https://www.udemy.com/toptraderacademy-complete-options-course/,All Levels,Business Finance,,,2.0,,,,,1.0,,,4.0,,,,,
912946,JSON :basics for beginners,https://www.udemy.com/learn-json/,All Levels,Web Development,3.0,,,,,,,1.0,,4.0,,3.0,,,,
876544,HTML/CSS Bootcamp,https://www.udemy.com/html-css-code-bootcamp/,Beginner Level,Web Development,,,,,,3.0,,,,,,,,,,
1205894,Black Scholes Option Pricing Model,https://www.udemy.com/black-scholes-option-pricing-model/,Beginner Level,Business Finance,,,,,,,,4.0,,,,,,,,
19332,Build Responsive Websites  in an Hour using Portalfin,https://www.udemy.com/build-website/,All Levels,Web Development,,,,,4.0,,,,,,,,,,,
863954,AJAX :basics for beginners,https://www.udemy.com/ajaxbasics/,All Levels,Web Development,,,,,,,,2.0,,,1.0,,,,,
789324,Coding Made Easy: A Beginners Guide To JavaScript,https://www.udemy.com/coding-made-easy-a-beginners-guide-to-javascript/,Beginner Level,Web Development,5.0,,,,,5.0,,1.0,4.0,1.0,,,,,,
1229274,Learn to Composite a 2D Action Shot in Photoshop,https://www.udemy.com/3dmotive-learn-to-composite-a-2d-action-shot-in-photoshop/,Beginner Level,Graphic Design,,3.0,3.0,,,,,2.0,,,,5.0,,,,
906700,Trading for Beginners - Entry Level,https://www.udemy.com/trading-for-beginners-tier-1/,Beginner Level,Business Finance,,,,,,,,,,1.0,,1.0,,,,
113706,Jquery :basics for beginners,https://www.udemy.com/jquery-basics-for-beginners/,All Levels,Web Development,,5.0,,,3.0,1.0,,,,,5.0,,,,,
604044,A beginner`s guide to fingerpicking and strumming guitar',https://www.udemy.com/guitar-domination-fingerpicking-strumming-beginners/,Beginner Level,Musical Instruments,,,,,,,3.0,5.0,,,,,,,,
531290,After Effects - Alles rund um das Tracking,https://www.udemy.com/spannende-after-effects-techniken/,Beginner Level,Graphic Design,3.0,,3.0,,1.0,,5.0,,1.0,4.0,,1.0,,,,
436210,Guitar Lessons for complete beginners - super simple and fun,https://www.udemy.com/guitar-lessons-for-complete-beginners/,Beginner Level,Musical Instruments,1.0,,,3.0,,,1.0,,,,,,,,,
617158,Tumult Hype Pro Basics: HTML5 Animations Made Easier,https://www.udemy.com/tumult-hype-pro-basics-html5-animations-made-easier/,Beginner Level,Web Development,,,,,,,,,,3.0,,,,,,
1121580,AngularJs :basics for beginners,https://www.udemy.com/angularjs-basics-for-beginners/,All Levels,Web Development,,,,,,,,,2.0,,,,,,,
782192,How to Create A Website: An HTML Tutorial and CSS Tutorial,https://www.udemy.com/html-tutorial/,All Levels,Web Development,,5.0,,,2.0,,,,,4.0,,,,,,
978728,Learn By Example: jQuery,https://www.udemy.com/learn-by-example-jquery/,All Levels,Web Development,,,,2.0,,,,4.0,,2.0,,,,,,
65493,Web Design Creating websites from scratch,https://www.udemy.com/web-design-creating-websites-from-scratch/,Beginner Level,Web Development,2.0,,,,1.0,,,1.0,4.0,,,1.0,,,,
32649,JavaScript : JavaScript Awesomeness,https://www.udemy.com/javascript-javascript/,Beginner Level,Web Development,,,,,,,,,,3.0,,4.0,,,,
1225030,Practical Accounts APP Overview,https://www.udemy.com/practical-accounts-app-overview/,Intermediate Level,Business Finance,3.0,,3.0,,,,,,,,4.0,3.0,,,,
903140,JavaScript For Absolute Beginners - Level One,https://www.udemy.com/javascript-for-absolute-beginners-level-one/,All Levels,Web Development,,5.0,5.0,,,,4.0,,,,,,,,,
372518,Javascript from Beginner to Advanced Level,https://www.udemy.com/javascript-from-beginner-to-advanced-level/,Beginner Level,Web Development,1.0,,5.0,,,,,5.0,4.0,,5.0,3.0,,,,
1045862,Angular JS Essentials,https://www.udemy.com/angular-js-crash-course/,Beginner Level,Web Development,,,,,1.0,,2.0,,1.0,,,,,,,
99826,Advanced Features in Adobe Illustrator,https://www.udemy.com/advanced-features-in-adobe-illustrator/,Intermediate Level,Graphic Design,,,,5.0,2.0,,,5.0,4.0,4.0,,,,,,
1236746,バイナリーオプション取引,https://www.udemy.com/binaryoptiontrainingprogram/,All Levels,Business Finance,3.0,5.0,3.0,,5.0,,,2.0,,,,,,,,
1110756,Photoshop CC 2017 for Beginners: Master Photoshop Essentials,https://www.udemy.com/adobe-photoshop-cc-for-beginners/,Beginner Level,Graphic Design,,,5.0,,5.0,1.0,1.0,,,1.0,5.0,,,,,
595728,Learn Spring Security 4 Basics - Hands On,https://www.udemy.com/learn-spring-security-4-basics-hands-on/,Beginner Level,Web Development,,,,2.0,,,2.0,,,4.0,,,,,,
1231872,Beginner Guitar Quick-Start Course,https://www.udemy.com/learn-guitar-in-30-minutes/,Beginner Level,Musical Instruments,,,,,,,,4.0,,,,,,,,
876850,Mastering Logo Design - 20 Projects step-by-step,https://www.udemy.com/mastering-logo-designing-20-projects-step-by-step/,All Levels,Graphic Design,,,,,,3.0,,5.0,,4.0,,,,,,
113518,ABC DO VIOLÃO E GUITARRA,https://www.udemy.com/abc-do-violao-e-guitarra/,Beginner Level,Musical Instruments,,1.0,,,4.0,1.0,,,,,4.0,,,,,
1111552,Learn Reactivex From Ground Up,https://www.udemy.com/learn-reactivex-from-ground-up/,Intermediate Level,Web Development,,,,1.0,,,,,,1.0,,,,,,
834924,Instant Harmonica - play the cool tune Dirty Old Town now!,https://www.udemy.com/instant-harmonica-play-the-cool-celtic-tune-dirty-old-town/,All Levels,Musical Instruments,,,,,4.0,,,4.0,,,,,,,,
764042,JavaScript For Absolute Beginners - Level Two,https://www.udemy.com/javascript-for-absolute-beginners-level-two/,Intermediate Level,Web Development,,,,,,,,,5.0,2.0,,,,,,
821526,Building Websites JavaScript and the DOM,https://www.udemy.com/building-websites-learn-javascript-and-the-dom/,Beginner Level,Web Development,,,,,,,3.0,,,,,,,,,
838418,Learn Piano Online-Nocturnal Piano Solo,https://www.udemy.com/learn-piano-online-nocturnal-piano-solo/,Intermediate Level,Musical Instruments,,5.0,,,,,,,,5.0,,,,,,
342084,Bootstrap :basics for beginners,https://www.udemy.com/bootstrap-basics-for-beginners/,All Levels,Web Development,,,,,,2.0,,,,,,,,,,
669536,Zombie Apocalypse Photoshop Actions,https://www.udemy.com/zombie-apocalypse-photoshop-actions/,All Levels,Graphic Design,,,,,,1.0,,,,,1.0,,,,,
511378,"Modern Web Development with SASS, Gulp, NPM & Web Workflows",https://www.udemy.com/modern-web-development-with-sass-gulp-npm-web-workflows/,Beginner Level,Web Development,,1.0,3.0,,,,,,3.0,,,,,,,
553582,Forex Trading - Learn An Effective Forex Trading Strategy,https://www.udemy.com/forex-trading-strategy-technical-analysis/,All Levels,Business Finance,,,,5.0,,,,,,2.0,,,,,,
