course_id,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,Berriessdfssdfsdsgdfg
1013676,,2.0,1.0,5.0,,5.0,,,,4.0,,,
62497,,,,,,,2.0,5.0,,,,,
1182900,,3.0,,,,,,,,2.0,,,
1178226,,,,,,,,,,,5.0,4.0,
1165268,,,,,,,,,1.0,1.0,,,
1133648,,,3.0,,,,,,2.0,4.0,,1.0,
471136,,5.0,,,,3.0,5.0,,,5.0,,,
63712,,,,,,3.0,2.0,,,,,3.0,
1055424,,,2.0,5.0,1.0,,,4.0,4.0,4.0,5.0,,
843620,,4.0,,,,,,,,,2.0,,
1153326,,,,,,,5.0,,1.0,,,,
551964,,5.0,4.0,,,,,,3.0,,,,
1104858,3.0,,1.0,,3.0,,,3.0,,,,,
517866,,,,,,1.0,,,,1.0,,,
1036766,,4.0,2.0,,5.0,4.0,,,,,,,
337072,,,,,,,,1.0,,,5.0,,
737642,,,,,,,4.0,,3.0,5.0,,,
520766,,2.0,,,1.0,,,,5.0,,,,
757900,1.0,,,,,,,1.0,1.0,,,,
978576,,2.0,2.0,5.0,,,3.0,,,2.0,,3.0,
961684,,,5.0,,,,2.0,,2.0,,,4.0,
371490,4.0,,4.0,,,,,,,3.0,,5.0,
1134692,,,,,,,,,,,,,
507726,,5.0,,,,,3.0,,4.0,4.0,,,
349586,,,4.0,3.0,,3.0,,,,,,,
1153710,,4.0,,,,,2.0,,,,,,
1269190,,3.0,3.0,,,,5.0,5.0,,,,,
303042,1.0,,,,4.0,,,3.0,2.0,,,,
647520,,5.0,,,,,,4.0,,2.0,,,
681878,,,,,,,,,2.0,,,1.0,
873296,,,,5.0,,,,,,4.0,1.0,3.0,
1164720,1.0,4.0,,,,,,,4.0,,2.0,,
1019552,,,,3.0,,4.0,,,5.0,,,,
1147664,,,,,,,,,,5.0,4.0,,
948294,1.0,5.0,,1.0,2.0,,,4.0,,4.0,,,
393850,,,,1.0,,,,4.0,4.0,,,,
733878,,,,1.0,5.0,,,,,2.0,,,
860656,,,,,,4.0,3.0,,,,,,
1246252,,,3.0,,,,3.0,,3.0,,,,
622122,2.0,,3.0,,,3.0,,,,,2.0,2.0,
222976,,,5.0,3.0,,,1.0,,,5.0,,5.0,
439968,,,,2.0,,,,,4.0,,1.0,5.0,
852060,,,,,,,,,,,,,
546848,,,,,,2.0,,,,,,5.0,
81278,,,,,3.0,,,,,3.0,4.0,,
53556,1.0,,,,,,4.0,,,2.0,1.0,,
1158854,,,3.0,,,,,,,,,,
68876,2.0,,,2.0,2.0,,,2.0,,3.0,,4.0,
514496,4.0,,1.0,,,1.0,,,2.0,,,3.0,
649404,,,,,,,5.0,,5.0,,1.0,,
108384,,,,2.0,,,,,,,,,
753934,,,5.0,,,,,5.0,,,1.0,3.0,
206592,,3.0,,,,,,2.0,5.0,,,,
15467,,,,,,,2.0,,,,,,
983444,3.0,,4.0,,,,,1.0,5.0,,4.0,,
74782,,,,,3.0,,,,,2.0,,,
456988,,5.0,,,,3.0,,,,,4.0,,
1049760,,4.0,1.0,,,5.0,,,,,,5.0,
808808,,,,,,3.0,3.0,,,3.0,,3.0,
599652,,4.0,,,,,,,,,,,
524748,,,,5.0,,,,,,1.0,3.0,,
310652,2.0,,,,,,,,,,,,
946326,,,,,,,1.0,,,5.0,,,
1146166,,2.0,,,,5.0,,,,,,,
1190334,,,,,,,,,,,,,
895394,,,5.0,,1.0,,,,,,,,
1100628,1.0,,3.0,,,,,,,,,,
996868,,,3.0,,5.0,3.0,,,,3.0,,,
751230,,2.0,,,,,,,,5.0,1.0,,
356840,,,,,,1.0,3.0,5.0,,,3.0,,
269082,,,1.0,2.0,,5.0,,,,,4.0,3.0,
449788,,3.0,,,,2.0,,,,3.0,,2.0,
792232,5.0,,,5.0,1.0,,,,5.0,,,,
1164876,,3.0,,,,2.0,,,,,,,
861444,,,,,,3.0,2.0,,,3.0,,,
148982,,1.0,,,,,,,,,1.0,,
861742,,,2.0,,5.0,,,,,,,,
817074,,,,5.0,,,,,,,5.0,,
286160,,,,,4.0,1.0,,,,5.0,,,
788722,,,,,,,,,,,,,
1008654,,,,,4.0,,,,,2.0,,,
964478,,,,,3.0,3.0,,,,1.0,,,
953220,,,,,,2.0,,,5.0,4.0,,,
64078,,,,1.0,,,,,1.0,,,1.0,
1046540,,,5.0,,,,4.0,,,,,3.0,
622284,,,,,,,,,,,2.0,5.0,
31150,,,,5.0,,,,2.0,,,,4.0,
574132,,,3.0,,,,,,2.0,4.0,,,
724824,,,,,,,,,,,3.0,,
883324,,,,,,,,,,4.0,4.0,,
502204,,,5.0,,,1.0,,5.0,,,,,
283038,4.0,,,,5.0,1.0,,,,,1.0,3.0,
650720,,,,,,,,,1.0,5.0,,1.0,
586680,,,4.0,3.0,,1.0,3.0,,2.0,2.0,,,
899240,1.0,,,,4.0,,,,,,,,
520876,,,,,,,3.0,2.0,5.0,,2.0,,
1083784,,,5.0,5.0,1.0,,,,,,,3.0,
651352,,5.0,,,,1.0,3.0,,,,1.0,,
968268,,,,,,,,,,,,,
479760,,,,,,,,,,,,,
134690,1.0,,2.0,,,,,3.0,,2.0,,,
692918,,,,,2.0,,,,,,,,
1092632,,4.0,,,,,5.0,,1.0,2.0,5.0,4.0,
753154,4.0,2.0,,,,,,4.0,,,,,
46524,,,,4.0,,,2.0,5.0,2.0,,,,
634480,,,,,1.0,3.0,,,,,,,
771044,,,,,,,,2.0,,,,2.0,
497268,,4.0,,4.0,,,,,,,,,
435138,,,,,,,,,2.0,,,,
334530,,,,,,1.0,,2.0,,,3.0,,
904144,,3.0,4.0,1.0,,5.0,,,,,,,
397946,3.0,,,,,,3.0,1.0,,,1.0,,
561800,5.0,,,,,4.0,1.0,,,3.0,4.0,,
810234,,,,,2.0,,5.0,4.0,,,1.0,3.0,
559046,,,4.0,,,,5.0,,,,,1.0,
338308,,1.0,,,,,1.0,,2.0,4.0,,,
477634,,2.0,,4.0,,4.0,5.0,,,,5.0,,
913194,,,,,,4.0,,,,,,,
429866,,,,,,,,,,,,,
632702,,2.0,,,,,,5.0,,,5.0,,
429366,,,,,,,,,5.0,5.0,,,
433084,,5.0,,,,,2.0,1.0,,,,,
185092,4.0,5.0,,,,,,,,,,3.0,
395652,,1.0,5.0,,,,,,,,3.0,,
943724,,,,,3.0,4.0,,,3.0,,,,
546124,,,4.0,2.0,,,5.0,,,,5.0,5.0,
876444,,,,,,5.0,,,,,,,
893978,,,,,,,,1.0,5.0,1.0,,,
1249378,4.0,,,,,,,5.0,,,,,
273256,,,,,,,5.0,2.0,,1.0,,,
1240730,,,,5.0,,,2.0,2.0,,,,,
651014,2.0,,5.0,3.0,,,,,,,3.0,4.0,
1236254,,,4.0,2.0,,,,,,,5.0,,
1201118,,,5.0,,,,,5.0,,,,,
1227748,,,1.0,,3.0,,,,,3.0,,5.0,
408118,,4.0,5.0,2.0,,5.0,3.0,,,,,1.0,
1258402,,,,,2.0,,3.0,,5.0,,,,
489114,,4.0,,4.0,,2.0,,,,,,4.0,
16689,2.0,,1.0,1.0,,,,1.0,,,5.0,5.0,
1089062,,,5.0,,,,2.0,,4.0,5.0,1.0,,
709160,,,,5.0,,,,,,,,,
385662,,,,,,,1.0,3.0,,,,,
508570,5.0,,,,,,,,,,,,
934790,,1.0,,,4.0,,3.0,,,,,,
1133716,,1.0,,,,4.0,,,,1.0,,,
473474,,,,,,5.0,1.0,,,,2.0,1.0,
1143032,,,,3.0,5.0,,,,,,,,
121490,,,,4.0,,5.0,1.0,,3.0,,,,
339560,,2.0,,5.0,,1.0,,,,3.0,,,
659340,,,,4.0,,3.0,,,,2.0,,1.0,
835082,,1.0,3.0,,,,,5.0,,,,4.0,
335902,,,,,,,,,,,3.0,,
441106,,,,,,1.0,,,5.0,,,,
624356,,,4.0,,1.0,,,,,,,3.0,
456388,3.0,2.0,,4.0,,,,,,,,4.0,
955242,,1.0,5.0,,,,2.0,,,,,,
496430,,,5.0,1.0,,,,,,,5.0,5.0,
793246,,,1.0,,,2.0,,4.0,,,,4.0,
547190,,2.0,,,,5.0,,,,,3.0,1.0,
696630,,,,,,,,4.0,,,,3.0,
643970,,,,,,3.0,,1.0,,,3.0,5.0,
801486,,,,,,,4.0,2.0,,,,5.0,
455054,,,,,,,5.0,,4.0,4.0,,2.0,
1257976,,5.0,,3.0,,,,,,,,,
1253224,,,,5.0,,3.0,,,,,,4.0,
837722,4.0,,5.0,,3.0,,,,,3.0,,,
631416,,4.0,,,,2.0,,,,,,5.0,
149728,2.0,3.0,2.0,,3.0,,,,,2.0,5.0,3.0,
195576,,,,,,,,,,,,,
1048302,,,,,,,1.0,,,,,,
560662,1.0,3.0,,1.0,2.0,,,2.0,,,,,
661814,,1.0,,2.0,,2.0,2.0,,1.0,2.0,,5.0,
640496,,,,,,3.0,,,,,,,
1200374,,,,,,,,,,5.0,,5.0,
101498,4.0,,,,,2.0,,3.0,,,,,
729464,5.0,,,1.0,3.0,,,2.0,,1.0,5.0,2.0,
961630,,,1.0,,,,,,,,,,
544234,3.0,,,4.0,,,4.0,5.0,,2.0,,,
517366,,4.0,3.0,,,,,,,,,5.0,
271652,4.0,5.0,,3.0,,,3.0,,,,,,
760066,,,,5.0,,,,1.0,,,,,
80844,,1.0,,,,1.0,,1.0,,,,,
820086,,1.0,5.0,,,,,,,,,,
1013558,,,,1.0,,2.0,,4.0,3.0,2.0,,,
206332,3.0,,,,,2.0,3.0,,,,,,
624662,,5.0,,,,,5.0,1.0,,,,,
470472,4.0,3.0,,,,,,,,,,5.0,
331970,2.0,,2.0,,2.0,,,,,,4.0,4.0,
705890,4.0,,,,,,,,,5.0,,,
932804,,,,,4.0,,,,2.0,2.0,4.0,,
1101522,,5.0,,,,1.0,,,,,,,
760300,,,4.0,2.0,,,,,,,1.0,1.0,
636858,,1.0,,,,,,,,,,2.0,
371896,5.0,2.0,,,,,,,,,,,
636842,5.0,,,,1.0,,,,,,1.0,,
564446,,,1.0,,3.0,,,3.0,,,,2.0,
925286,,2.0,,,,,,,1.0,,,,
324224,,,5.0,1.0,,3.0,1.0,,5.0,,,1.0,
1008054,,,,,1.0,,,,,,,,
40495,,,,2.0,,3.0,,,,,4.0,,
184780,,,,5.0,,,2.0,4.0,,3.0,,2.0,
338926,,,,1.0,,,4.0,,,4.0,,,
104304,,,1.0,,,4.0,4.0,,5.0,1.0,3.0,,
413182,,,,1.0,,,,,,,4.0,,
1108666,3.0,,,,,,,,,,,4.0,
692658,3.0,,,,,,,,5.0,,,,
173776,,,,,4.0,,,,4.0,,,,
1254852,,,,2.0,2.0,,,,,,4.0,,
637842,,,3.0,,,,,,,,,1.0,
953442,4.0,,,2.0,,1.0,,2.0,,,,,
648628,,,,,4.0,,,2.0,,,5.0,,
670640,2.0,,1.0,,,,4.0,,1.0,,,,
403078,,,,,,,3.0,,,,1.0,3.0,
174562,,,4.0,,,,,,,,,,
396238,,,,,,,,,,,,,
20387,,,,5.0,3.0,1.0,5.0,,,4.0,,4.0,
646906,,2.0,,5.0,,,,,1.0,5.0,4.0,,
783292,,4.0,1.0,1.0,,1.0,,,,2.0,,,
515262,4.0,,,,,,,,,,1.0,2.0,
147404,2.0,,,,,,,,4.0,2.0,,,
260900,2.0,,,1.0,,,,,,,,3.0,
563650,,,,,,,,5.0,,5.0,,,
743674,5.0,,5.0,,,,,4.0,,4.0,5.0,,
71912,,5.0,1.0,,,,5.0,,,,,,
1186514,3.0,,,,,,,,1.0,,,,
1104494,,1.0,5.0,,,,5.0,1.0,,,,,
764534,,1.0,,1.0,,,,,,,2.0,,
808292,5.0,,,,,2.0,3.0,3.0,2.0,3.0,,,
630734,,,,,,,,,3.0,4.0,1.0,2.0,
757284,,,,,,,,,,2.0,2.0,,
356060,5.0,,,1.0,,1.0,,,,2.0,,,
1045886,,,3.0,,,5.0,,2.0,5.0,3.0,,,
939668,4.0,,3.0,4.0,,,,,,,,4.0,
873386,,,,,,3.0,,1.0,,,,,
933818,,5.0,4.0,,,1.0,,2.0,,,,1.0,
624118,,,,,,,,,1.0,5.0,4.0,,
149716,,,,,,,,,,5.0,1.0,2.0,
585946,,,,,,,,4.0,1.0,,,,
876396,2.0,1.0,,,,,,,2.0,,,,
263818,,,,,,,,,,,,,
759972,4.0,5.0,,,2.0,3.0,,,,,5.0,,
893056,1.0,,,3.0,,,,5.0,2.0,,,2.0,
326428,3.0,,,,,,,,,,,5.0,
769518,,,,,,,,,3.0,,4.0,,
806638,,,1.0,,,,,,,2.0,1.0,,
467408,,1.0,,3.0,,4.0,,,,,,,
567558,,,,,,4.0,,,,,,,
854696,,,,1.0,,,,,,3.0,1.0,,
1182624,,,,,,1.0,,,,,,,
27681,1.0,,,4.0,,,2.0,,,,4.0,,
412970,,,,,,,,,,5.0,,,
344234,,,4.0,,,,2.0,,,4.0,1.0,,
692812,,,,5.0,,,,5.0,1.0,,4.0,,
933666,1.0,,,,,,,1.0,,,,,
645202,,,,,,,5.0,,,,,5.0,
65033,2.0,,3.0,2.0,4.0,,1.0,,3.0,,5.0,,
550842,,,,,2.0,,,,4.0,,,,
19421,,,,,,3.0,,5.0,,,2.0,,
897162,,,,,1.0,3.0,,,,,,4.0,
955914,,,,,,,,,,,,1.0,
1158690,,,,,,,,,2.0,,,5.0,
551170,3.0,,,,,,2.0,2.0,,,1.0,,
198690,3.0,,,2.0,,5.0,,,,,1.0,,
657518,,2.0,,,,,,4.0,,1.0,,,
708696,,,,,,,5.0,5.0,,,,,
1007396,,,1.0,,,4.0,,3.0,,,,,
505126,,,1.0,4.0,,5.0,4.0,3.0,2.0,,3.0,,
574428,,2.0,,,,,,,,3.0,,,
602450,1.0,,,5.0,,,,,,,,,
895244,,,,,,,,,,,,,
342398,,,,,2.0,,,,,,5.0,,
552700,2.0,,,,,,,4.0,,,,,
175278,,2.0,,2.0,,,4.0,,,,3.0,,
101496,,4.0,,,,,,,,3.0,,,
365292,,5.0,,,,,,5.0,4.0,,,,
42251,,,,,2.0,,,,,,3.0,,
446478,,,,,,,5.0,3.0,5.0,,2.0,,
132570,4.0,4.0,,,,,,5.0,1.0,,,,
288942,,,3.0,,,,1.0,,,,,,
1105794,,,,,,,3.0,2.0,,,,,
515256,,,,1.0,,,5.0,3.0,1.0,,,,
956102,,,,,1.0,,,,3.0,,,1.0,
902476,5.0,,,,,,,3.0,5.0,,,,
1051856,,,,1.0,,,,,5.0,,3.0,,
583752,,,,,,1.0,,,,,,,
521072,,,,,,1.0,,,,1.0,,,
749686,,,,2.0,,,,,,,3.0,3.0,
1010274,,,,,4.0,,,4.0,,,4.0,1.0,
998100,,,,3.0,,,,,,,,3.0,
1033670,4.0,,,,4.0,,1.0,,,,3.0,,
1266892,2.0,,,,5.0,,,,3.0,,,,
762374,,,,4.0,5.0,,,2.0,,,3.0,,
743634,1.0,,,,,,,1.0,4.0,2.0,3.0,,
663810,,4.0,3.0,,5.0,,,,1.0,,,,
475914,,3.0,,,,4.0,,,,,,,
831294,,4.0,,,,,,2.0,,,5.0,,
364716,5.0,,,,,1.0,,,4.0,,,,
1105904,,4.0,,,,,5.0,,,,,1.0,
242382,,,,2.0,,1.0,4.0,,,,,,
783778,,5.0,1.0,,,2.0,,1.0,,1.0,,,
773016,,1.0,,,,,,,,,,1.0,
672894,,,4.0,,,4.0,2.0,,,,,5.0,
1132694,,,,,5.0,,,4.0,,,2.0,,
311530,,,3.0,,,5.0,,,,,,4.0,
1236562,,1.0,,4.0,,2.0,,,,,,,
1000966,,1.0,,,,,,,2.0,,1.0,,
782430,4.0,,4.0,,,5.0,5.0,2.0,3.0,,,,
777650,,,1.0,,,,,4.0,,,2.0,2.0,
138228,,,,1.0,,,,1.0,,,,1.0,
1034414,5.0,,,3.0,,4.0,,,,,,3.0,
996888,,,,,,,,,,,,,
1191750,,,2.0,,,5.0,,,,,4.0,,
793234,,,,1.0,,,,4.0,,,,,
372416,,3.0,,5.0,3.0,,1.0,,,1.0,,,
665278,,,,,,,,,,,,,
1170198,1.0,,,,5.0,,,,,,,2.0,
1002272,,,,,4.0,,,,,2.0,,,
213532,,,,,,,4.0,,,5.0,,,
64585,,2.0,4.0,,,,,,,,,,
1013762,,,2.0,,5.0,,,4.0,,4.0,,3.0,
315576,4.0,,4.0,4.0,,,1.0,,,,,,
812914,,,,5.0,,,,2.0,,2.0,3.0,,
660690,,,,,,,,3.0,,,,1.0,
347104,,,,,,,3.0,4.0,,,,,
638204,,,,,,,,,5.0,,,,
519694,,,2.0,,,,,,,,5.0,1.0,
647336,,,,,,,,1.0,,,,2.0,
464844,,,,,,1.0,,,,,,,
824044,4.0,,3.0,,5.0,,,,2.0,,,,
409818,,3.0,1.0,,,,,,,,,2.0,
755198,,,3.0,,,,,,2.0,,,,
552650,,1.0,,3.0,5.0,3.0,,,,5.0,,,
710420,,,1.0,,4.0,,,,2.0,,5.0,,
1000988,,,,,2.0,5.0,,5.0,,,,,
384928,,,,,,1.0,,,,,,,
392958,,,,,,2.0,,,4.0,,,,
515260,,,,,,,2.0,,2.0,,,,
555340,4.0,,,,,,1.0,,,,,,
603902,,,,,,,,,1.0,,5.0,,
217978,,,,3.0,,,3.0,,3.0,,1.0,,
238934,,,,4.0,,,,,,4.0,,,
456284,,,,,,,1.0,4.0,2.0,4.0,,3.0,
1029440,,,,2.0,3.0,3.0,,,,,,,
42271,,,5.0,,,5.0,,,,,,3.0,
484670,,,,,,,3.0,,,,,,
967380,3.0,3.0,,3.0,,,,,,,2.0,,
681692,,4.0,,,,,,,,,,,
200598,,1.0,5.0,,,,,,,,,1.0,
953152,,,,,,3.0,,4.0,,1.0,,,
1132342,,5.0,,,,5.0,4.0,2.0,4.0,,2.0,,
194692,,,,,1.0,4.0,,,,,,,
1119092,,,,,3.0,,,,,1.0,,5.0,
902474,,,4.0,3.0,,,,2.0,,,,,
920194,,4.0,,,,,1.0,,,,5.0,,
666322,4.0,,,,,,,,,2.0,4.0,,
1193886,,,,,,,,3.0,,,,,
647338,,,,,,,,,,,,,
1194244,,,,,1.0,1.0,,5.0,,3.0,2.0,4.0,
658816,,,3.0,,,2.0,,4.0,,4.0,,,
1009802,,,,,,,,4.0,,,,,
353224,,,,,2.0,,,,,,,,
938260,,,,,2.0,,,3.0,,,,,
907966,,,,,,,,,,,4.0,2.0,
997470,,,,5.0,,,,,3.0,,5.0,,
993134,,,,,5.0,,,,,,,,
41884,,,,,,,,2.0,1.0,,4.0,,
888698,,,,,3.0,,3.0,2.0,5.0,,,,
1119610,,,,,,,3.0,,,1.0,1.0,,
476324,2.0,2.0,,,,,,,,,,,
476988,,2.0,4.0,,,,,1.0,,,5.0,,
1159988,,3.0,5.0,,,3.0,,,4.0,,,,
1034080,,,,,3.0,,,,4.0,,,,
659918,,,,,,,,,,,,,
422546,5.0,,5.0,,,1.0,,5.0,,2.0,5.0,,
1116196,,,,,,2.0,,,,,,,
660460,,,5.0,1.0,2.0,,,,,,,3.0,
1123250,4.0,,,,,,5.0,,,,,,
1003568,,,5.0,,,1.0,,,5.0,,,3.0,
1240148,,,,4.0,,,,,,,,,
1111630,,,,,,1.0,,,,,,4.0,
830568,,,,3.0,,,,3.0,3.0,,,,
566678,5.0,3.0,5.0,,5.0,,,,2.0,,,2.0,
1170074,,,,3.0,,2.0,,3.0,2.0,,,3.0,
517148,,,,,,,,,3.0,,,,
206088,,,,5.0,4.0,1.0,,,3.0,,,,
995562,3.0,3.0,,5.0,,,,,,,,,
59922,,,,,,,,,,,,,
76524,4.0,1.0,2.0,4.0,,,,,,4.0,,,
971962,,2.0,,,,,3.0,2.0,,,3.0,,
972704,,,,,,,2.0,,,,,,
993510,,,4.0,,1.0,,,,,3.0,,,
1255114,1.0,,,,,,,,,,5.0,1.0,
1120410,,,,4.0,,,,,2.0,3.0,,,
1048188,,4.0,,,,,,,,,,4.0,
970880,,,5.0,,4.0,,,1.0,2.0,5.0,,,
1116700,1.0,5.0,4.0,,4.0,,3.0,,1.0,,,3.0,
687248,,,,,,3.0,,5.0,1.0,,3.0,,
1052180,,,,,,,2.0,,,,,,
501412,2.0,,2.0,,3.0,,,,1.0,,,,
1032864,,,,,5.0,,,,,,,3.0,
574974,,,,,1.0,,3.0,5.0,4.0,,,,
1229488,1.0,2.0,4.0,,,,4.0,,,,,,
658276,,,3.0,3.0,,5.0,,,,1.0,,,
1041176,,,,3.0,,,,,2.0,,2.0,,
26956,,,5.0,,,4.0,,4.0,3.0,,,,
1098994,4.0,3.0,,,,5.0,4.0,,3.0,3.0,5.0,,
917432,,5.0,,,4.0,,,,,,1.0,,
983418,3.0,,,3.0,5.0,5.0,,,,1.0,5.0,,
648506,,,4.0,2.0,3.0,,,5.0,,,,2.0,
1122832,1.0,,4.0,4.0,4.0,,,,,,,3.0,
1123184,,,4.0,,,,,1.0,5.0,,,,
858064,,,,,,,,,,,,,
214328,2.0,,,,,,,5.0,,,,,
101500,,,,,,1.0,,,,,,,
829962,,,,,,,,,1.0,,,,
519212,,3.0,,,1.0,5.0,2.0,,,3.0,4.0,,
297930,,,2.0,,3.0,3.0,,,,3.0,1.0,,
663710,,,5.0,,,,,,,,,,
471328,1.0,,3.0,,,,5.0,,3.0,,,4.0,
892898,,,,,2.0,,,,5.0,,,,
638100,3.0,2.0,,,,,,,,,,,
823860,5.0,,,,,,,,3.0,3.0,3.0,,
635570,,,,,,,,,,,,4.0,
99324,2.0,1.0,,,,2.0,,,,,,,
535650,,,5.0,5.0,1.0,1.0,,,,1.0,,,
769270,,,,,,5.0,,,,,,2.0,
51752,,,,,,,,3.0,2.0,,5.0,,
17922,2.0,,,,,,5.0,,,,,,
112314,3.0,,3.0,,,2.0,,,,,,1.0,
656364,,3.0,1.0,,,,,,5.0,,,,
105350,,5.0,,3.0,,,,,,3.0,,,
606494,,,,,4.0,,,,,,,4.0,
1217408,4.0,,3.0,,5.0,,1.0,,2.0,,3.0,,
1037868,3.0,,2.0,,,,,,4.0,,3.0,,
1008098,,,1.0,5.0,,,,,,,,,
650836,,,,,,,,,,,,,
504168,,,,,,,,,,3.0,,,
761584,,5.0,,,,,4.0,2.0,,,,,
743884,4.0,,,,,,,,,,,,
583224,,,5.0,1.0,,,,4.0,,5.0,3.0,2.0,
725906,2.0,,,1.0,,,,,,,,,
1146368,,,,,2.0,5.0,,,,4.0,,5.0,
589248,,,5.0,3.0,,,,,,,,,
584468,1.0,,,3.0,,,,,,2.0,,3.0,
807934,,,5.0,,,,,,,,1.0,,
532572,,1.0,,,3.0,,,3.0,1.0,,,,
53277,1.0,,2.0,,,,,,,3.0,,5.0,
670376,2.0,3.0,,,5.0,,,,,4.0,,,
1149202,4.0,,,,,2.0,2.0,,,,,2.0,
802040,5.0,,,,3.0,,2.0,,5.0,,1.0,,
789820,,2.0,,,,4.0,,4.0,,3.0,4.0,,
806640,,4.0,,5.0,,1.0,5.0,,,2.0,,,
802038,5.0,5.0,4.0,,,,,,,,1.0,,
818838,,3.0,,,,2.0,5.0,,2.0,5.0,,,
269832,1.0,,3.0,,3.0,,,,2.0,2.0,,5.0,
759130,,,,,,,,4.0,,,,,
556076,3.0,2.0,2.0,5.0,,,,,,,,1.0,
824020,,,,,,,4.0,,3.0,3.0,,,
1223570,,,3.0,4.0,,5.0,4.0,5.0,,,,,
139792,,,4.0,3.0,2.0,,,,,3.0,,,
482334,,,2.0,,,2.0,,,,5.0,,,
602812,,,,,,3.0,4.0,,,1.0,,,
1036400,5.0,4.0,,,,,,,,,5.0,1.0,
866528,,,,5.0,,,,1.0,,,,1.0,
471352,5.0,1.0,,,2.0,,,3.0,,,2.0,,
744080,,,,,,3.0,5.0,,,,,2.0,
620372,,3.0,,,,,,5.0,,,5.0,,
214418,,,,,,2.0,,,,,,,
619856,,,,,,,,,,,,,
839028,,,,5.0,,,,,,,,,
771880,,,,,,2.0,1.0,,1.0,1.0,2.0,,
228268,,5.0,4.0,,,,,,,,1.0,2.0,
944550,,,5.0,5.0,,3.0,,,,4.0,,,
839026,,,,4.0,,,,,,,1.0,,
838320,,,,,,,1.0,1.0,4.0,,,,
838896,,,,,3.0,,,,,,,,
812602,5.0,,,,,,,3.0,,1.0,,1.0,
190906,,,,,,,,,,,,4.0,
1124590,1.0,4.0,1.0,,,,,,,,,,
917176,4.0,,,,,,2.0,1.0,,,,,
647884,4.0,,,,,,,,,,,,
646918,,,,,,,,,3.0,,,,
1216752,,,,,,,1.0,,,,,,
1193536,,2.0,3.0,,,,,,,,2.0,,
430962,3.0,,,,,5.0,,,5.0,,,,
631480,,,,,3.0,4.0,3.0,,,,2.0,,
970462,,,5.0,,,4.0,,,,,,,
852426,,,,,,,,2.0,3.0,,5.0,,
430992,,2.0,,,,,2.0,5.0,,,,,
733922,,1.0,,,,2.0,,1.0,,,,,
608436,,,5.0,,,,5.0,,,,,4.0,
217628,1.0,,5.0,,3.0,,,,,,2.0,,
631444,1.0,,4.0,2.0,,,,,,,,,
935900,,,4.0,5.0,,,,,,4.0,,1.0,
713492,,2.0,5.0,,2.0,4.0,1.0,5.0,,,,,
218540,,,,,,,,,,,,,
211780,,1.0,5.0,,3.0,,,5.0,,,2.0,,
217320,,,,,,,,,,,1.0,,
387064,,2.0,,5.0,,2.0,,,,,,,
219756,5.0,,,,,,5.0,,,,2.0,,
1243162,3.0,,,,,2.0,,,,,,,
1174974,5.0,,1.0,,,,,3.0,,,,4.0,
214828,,,4.0,,,3.0,,,,5.0,2.0,,
430994,5.0,,,,3.0,,,3.0,3.0,,1.0,,
207408,,,,2.0,,,,5.0,,,,4.0,
445118,,2.0,,4.0,3.0,2.0,,,,,,5.0,
146852,,2.0,,,,,,,,,,,
147754,,4.0,,5.0,,,,3.0,4.0,,,4.0,
131512,,,,,,,4.0,,,3.0,,,
140168,,2.0,,,3.0,4.0,,,,,,,
510098,,1.0,,,,,,4.0,,,5.0,,
561774,,,,,,,,,,,1.0,,
1102396,,,1.0,5.0,5.0,,,,,,,,
1173716,,,,,,,,4.0,,,4.0,3.0,
761938,,,,,,2.0,1.0,,,,,3.0,
374566,,1.0,,,,,,,,,,1.0,
182940,,,5.0,,,,,,,,,,
1003250,,,,3.0,,2.0,,2.0,,,,2.0,
1190448,,,,1.0,,,,,,,,,
647276,,4.0,,,,,,,,,,,
26648,,,1.0,2.0,,1.0,,,,,,,
264396,,,5.0,,2.0,,,,,,,,
153230,,,,,5.0,2.0,,,4.0,4.0,,,
601230,,4.0,,,,,,,,1.0,5.0,,
326310,,,,5.0,,4.0,,,3.0,,,,
398522,,1.0,,,,,2.0,,,2.0,,,
773144,,,2.0,1.0,5.0,,,,,,,5.0,
324226,,,2.0,,,,,,,1.0,2.0,,
888668,,,2.0,,,3.0,,,1.0,,2.0,,
301686,,,,,,,,,,,,,
151027,,1.0,,,1.0,2.0,,,,,,,
269830,,1.0,,,3.0,,5.0,5.0,,,1.0,,
315812,,,,,,5.0,,5.0,3.0,,,,
373636,5.0,4.0,,,,,,4.0,,2.0,,1.0,
1113170,,,,,5.0,,,,,,,,
336446,4.0,,1.0,,,,,,,,,2.0,
455676,,2.0,,,,,2.0,,,1.0,,1.0,
200108,,5.0,3.0,,,2.0,,,,,,,
198660,,,4.0,2.0,,,,1.0,,,,,
763100,,2.0,,,,,5.0,,2.0,,,1.0,
922828,,1.0,2.0,,,,,,,1.0,,,
32033,,,,,,,,5.0,4.0,,,,
286070,,,,,,,,,,,,,
55569,,,,,,,,,5.0,,,,
725566,,,4.0,,,,5.0,3.0,,,,,
829616,5.0,,1.0,,1.0,,,,,,,,
888852,,1.0,1.0,,,,1.0,,,,,,
286898,,,,,,,,,,,,,
375830,3.0,,,,,,,,2.0,,,,
207440,,4.0,,,5.0,,,,,4.0,2.0,,
