,course_id,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,nishu314@gmail.com
1502,601092,,,1.0,,1.0,,,,5.0,,,,
1503,1246518,,5.0,,,5.0,,,,,1.0,2.0,,
1504,1181652,,,,1.0,2.0,,,,,,,,
1505,913768,5.0,,4.0,,,,3.0,,,4.0,,,
1506,648350,,2.0,5.0,,,2.0,,1.0,5.0,5.0,,,
1507,1161864,,,,,,4.0,4.0,,,,1.0,5.0,
1508,374404,,,,,,,,,4.0,2.0,1.0,,
1509,967486,,,,,,,,,4.0,,,,
1510,496302,5.0,,5.0,2.0,2.0,,,,,,,3.0,
1511,1163644,,,,,4.0,,,,,,,,
1512,909970,,,,,1.0,,,,4.0,1.0,,3.0,
1513,297702,,,,,4.0,,,,3.0,2.0,,,
1514,978272,4.0,,,,,,,,,1.0,,,
1515,37821,,,1.0,1.0,5.0,,,,,,,,
1516,514398,,,,,,,2.0,,,,3.0,,
1517,544944,3.0,,,,,,,4.0,,,,,
1518,326338,5.0,,,,,,,4.0,1.0,,,,
1519,600366,5.0,,,,3.0,3.0,,,3.0,2.0,,,
1520,1088924,,,1.0,,,2.0,,5.0,,,,4.0,
1521,574194,,,,4.0,,,,2.0,,,,4.0,
1522,865634,1.0,,4.0,3.0,,1.0,,,,,,,
1523,400130,,,1.0,,,,,,,,,3.0,
1524,563708,,2.0,,3.0,,2.0,4.0,,1.0,,,,
1525,1228900,,3.0,3.0,,,3.0,,,,,3.0,,
1526,178044,4.0,,5.0,2.0,,,2.0,,,1.0,,5.0,
1527,933888,,5.0,,,,,,,,,,1.0,
1528,516394,,5.0,,,4.0,1.0,,,,,,,
1529,1195812,,,3.0,2.0,,,,2.0,5.0,,,,
1530,590622,4.0,2.0,,,,,,,3.0,4.0,,,
1531,249126,,2.0,2.0,,,,,,,,,,
1532,1163768,,1.0,,,,,,,5.0,,,,
1533,1131780,,2.0,,3.0,,,,3.0,,,,,
1534,909486,,,2.0,4.0,2.0,,,,,,,,
1535,368958,,3.0,,,,,,,2.0,1.0,,,
1536,201812,,3.0,,5.0,,,,,,,,,
1537,484896,,,,,,,,,,,,,
1538,553832,,,,1.0,,,,3.0,,,,4.0,
1539,452182,3.0,,,,,,1.0,5.0,,,,1.0,
1540,490392,,,,,,,,4.0,,,,,
1541,1093760,,,,1.0,,,1.0,4.0,,2.0,,,
1542,1115504,,,2.0,,2.0,,,,,,,,
1543,446022,,,4.0,,4.0,,,4.0,,3.0,1.0,2.0,
1544,522784,,,,3.0,,2.0,,,,,,,
1545,311846,,,,,1.0,,1.0,,,,,,
1546,942768,4.0,,,,,,,,5.0,,,,
1547,288850,,,,,,3.0,,4.0,,,,,
1548,1068664,,,5.0,,2.0,2.0,,,,,,,
1549,1136446,,,,,,,,,,,2.0,,
1550,1125728,1.0,,,3.0,3.0,2.0,,,,,,,
1551,1228708,1.0,,,,4.0,2.0,,1.0,,1.0,,,
1552,1095488,3.0,,4.0,,,5.0,,,,,,,
1553,381828,,,,,5.0,,,,,,4.0,2.0,
1554,406054,,5.0,,,,,,,,,,1.0,
1555,585174,,,,,,,,1.0,,,,,
1556,1125814,5.0,,,,,,,,1.0,3.0,,,
1557,1105636,,,3.0,,,5.0,,,5.0,,2.0,,
1558,327310,,3.0,5.0,,,,4.0,,,,5.0,,
1559,1080584,,,3.0,,,,1.0,,,,,,
1560,513212,,,,,1.0,,,,,,,,
1561,1047750,,5.0,,,,,2.0,,,,,,
1562,831640,,2.0,,,5.0,,,,,,,,
1563,570188,,,,,,,,3.0,,,,,
1564,365926,1.0,,2.0,,,,3.0,,,,1.0,,
1565,986832,2.0,,2.0,1.0,,,,2.0,1.0,,,,
1566,1077836,,,,,,5.0,,,,,,,
1567,872816,,,4.0,,,,1.0,,,,3.0,,
1568,518188,,,,,,3.0,3.0,2.0,4.0,,,,
1569,726314,,1.0,,,,,,4.0,4.0,,,2.0,
1570,883828,,,,,3.0,3.0,,,,,,,
1571,826202,,,,,,,2.0,,4.0,1.0,,,
1572,1171720,2.0,,2.0,,,,,2.0,,5.0,,,
1573,117004,,,,,,5.0,,,,,,4.0,
1574,952106,,,,,4.0,,,,,,,,
1575,854746,,,,,,,,4.0,,4.0,,,
1576,834114,5.0,,,,3.0,,,,,,5.0,,
1577,1012262,,5.0,,,,2.0,,5.0,,3.0,,2.0,
1578,1091360,,,,5.0,,3.0,,,4.0,,,,
1579,808542,,,,,,3.0,,,,1.0,4.0,5.0,
1580,1142428,1.0,,,,,,,5.0,,,,,
1581,1015308,,,3.0,,,,,,,,,1.0,
1582,1114164,,,2.0,,,,4.0,,1.0,,,3.0,
1583,635716,,,5.0,5.0,,,,,,2.0,2.0,,
1584,374652,,,,,,,3.0,,,5.0,,4.0,
1585,727510,,,,,,1.0,,5.0,,,,5.0,
1586,579202,,2.0,,4.0,,2.0,4.0,,,,,,
1587,699382,4.0,5.0,,,,,,,,3.0,,,
1588,20150,,1.0,3.0,5.0,,,,,,,,3.0,
1589,895302,1.0,,5.0,5.0,,,,2.0,,3.0,,4.0,
1590,403764,,,5.0,,5.0,,,,,,,2.0,
1591,145178,3.0,,1.0,,,3.0,,,,,,3.0,
1592,1127944,,,,,,,4.0,2.0,,,,,
1593,435626,2.0,4.0,2.0,,,,,,3.0,,,,
1594,1114470,3.0,,,,5.0,,1.0,,1.0,2.0,3.0,,
1595,1143148,,,,,3.0,,,,,,,,
1596,640164,,,,5.0,,,,1.0,,,3.0,1.0,
1597,1141560,4.0,,,,,,,,1.0,,,,
1598,1139792,,,,,,4.0,3.0,,,,,,
1599,1221032,,4.0,,,,,5.0,3.0,,,4.0,,
1600,1075366,2.0,,3.0,,,2.0,,,,,,,
1601,223884,2.0,5.0,5.0,,,,4.0,,,,,,
1602,1164488,4.0,,,,,5.0,4.0,,,,3.0,,
1603,1122306,,,1.0,5.0,,,,,,2.0,,,
1604,177584,,,4.0,2.0,3.0,,1.0,,,,,,
1605,586914,1.0,,,,,2.0,,,,,,5.0,
1606,397204,,,,,2.0,,2.0,4.0,,,,,
1607,58791,,,4.0,,,,,,,,5.0,,
1608,1182330,,,,,,,,,,,,,
1609,172906,,,,,,,2.0,,,,,,
1610,766906,,,,,3.0,,,,,,,,
1611,379814,,,,,,,,3.0,,,4.0,1.0,
1612,445102,,,,,,,,,,5.0,,,
1613,655198,,,,,3.0,,1.0,,,,1.0,,
1614,575040,3.0,,,,,,5.0,,,,,4.0,
1615,966268,,3.0,,,,,,,,,4.0,2.0,
1616,536780,4.0,,,3.0,,,,,1.0,,2.0,,
1617,431562,,2.0,,,,2.0,5.0,1.0,4.0,,,,
1618,1047408,,5.0,,3.0,,,,,,,,,
1619,987865,,,,,,,,1.0,,,,5.0,
1620,371900,,5.0,,,,,,4.0,,,,,
1621,995384,4.0,5.0,,,,,,,,,,,
1622,1252410,,,,,3.0,,,,1.0,,,,
1623,1216554,2.0,,,,,,,,,,,,
1624,1275872,,,,,,,,5.0,3.0,,,,
1625,1133764,,,,,3.0,,,,,2.0,,,
1626,1200856,1.0,,,5.0,,,,,,,,4.0,
1627,1226332,,2.0,,4.0,,2.0,,,,2.0,,,
1628,950894,,,3.0,,,,,1.0,5.0,,,,
1629,1245356,5.0,1.0,,,1.0,,,,,2.0,2.0,,
1630,1092766,,,,,,,,,4.0,5.0,,,
1631,364986,,5.0,,5.0,,,,,,,2.0,,
1632,908664,,,4.0,1.0,,4.0,,1.0,,,4.0,,
1633,1234108,,3.0,,,,5.0,,,4.0,,,2.0,
1634,47004,3.0,,,,,,,2.0,,,5.0,,
1635,327666,1.0,,1.0,5.0,,,,1.0,,,,4.0,
1636,1068902,5.0,,,,,,,,5.0,,,,
1637,1076222,,,,5.0,,5.0,,,,,,1.0,
1638,278948,,,,,,,,,,,,,
1639,1013676,,2.0,1.0,5.0,,5.0,,,,4.0,,,
1640,62497,,,,,,,2.0,5.0,,,,,
1641,1182900,,3.0,,,,,,,,2.0,,,
1642,1178226,,,,,,,,,,,5.0,4.0,
1643,1165268,,,,,,,,,1.0,1.0,,,
1644,1133648,,,3.0,,,,,,2.0,4.0,,1.0,
1645,471136,,5.0,,,,3.0,5.0,,,5.0,,,
1646,63712,,,,,,3.0,2.0,,,,,3.0,
1647,1055424,,,2.0,5.0,1.0,,,4.0,4.0,4.0,5.0,,
1648,843620,,4.0,,,,,,,,,2.0,,
1649,1153326,,,,,,,5.0,,1.0,,,,
1650,551964,,5.0,4.0,,,,,,3.0,,,,
1651,1104858,3.0,,1.0,,3.0,,,3.0,,,,,
1652,517866,,,,,,1.0,,,,1.0,,,
1653,1036766,,4.0,2.0,,5.0,4.0,,,,,,,
1654,337072,,,,,,,,1.0,,,5.0,,
1655,737642,,,,,,,4.0,,3.0,5.0,,,
1656,520766,,2.0,,,1.0,,,,5.0,,,,
1657,757900,1.0,,,,,,,1.0,1.0,,,,
1658,978576,,2.0,2.0,5.0,,,3.0,,,2.0,,3.0,
1659,961684,,,5.0,,,,2.0,,2.0,,,4.0,
1660,371490,4.0,,4.0,,,,,,,3.0,,5.0,
1661,1134692,,,,,,,,,,,,,
1662,507726,,5.0,,,,,3.0,,4.0,4.0,,,
1663,349586,,,4.0,3.0,,3.0,,,,,,,
1664,1153710,,4.0,,,,,2.0,,,,,,
1665,1269190,,3.0,3.0,,,,5.0,5.0,,,,,
1666,303042,1.0,,,,4.0,,,3.0,2.0,,,,
1667,647520,,5.0,,,,,,4.0,,2.0,,,
1668,681878,,,,,,,,,2.0,,,1.0,
1669,873296,,,,5.0,,,,,,4.0,1.0,3.0,
1670,1164720,1.0,4.0,,,,,,,4.0,,2.0,,
1671,1019552,,,,3.0,,4.0,,,5.0,,,,
1672,1147664,,,,,,,,,,5.0,4.0,,
1673,948294,1.0,5.0,,1.0,2.0,,,4.0,,4.0,,,
1674,393850,,,,1.0,,,,4.0,4.0,,,,
1675,733878,,,,1.0,5.0,,,,,2.0,,,
1676,860656,,,,,,4.0,3.0,,,,,,
1677,1246252,,,3.0,,,,3.0,,3.0,,,,
1678,622122,2.0,,3.0,,,3.0,,,,,2.0,2.0,
1679,222976,,,5.0,3.0,,,1.0,,,5.0,,5.0,
1680,439968,,,,2.0,,,,,4.0,,1.0,5.0,
1681,852060,,,,,,,,,,,,,
1682,546848,,,,,,2.0,,,,,,5.0,
1683,81278,,,,,3.0,,,,,3.0,4.0,,
1684,53556,1.0,,,,,,4.0,,,2.0,1.0,,
1685,1158854,,,3.0,,,,,,,,,,
1686,68876,2.0,,,2.0,2.0,,,2.0,,3.0,,4.0,
1687,514496,4.0,,1.0,,,1.0,,,2.0,,,3.0,
1688,649404,,,,,,,5.0,,5.0,,1.0,,
1689,108384,,,,2.0,,,,,,,,,
1690,753934,,,5.0,,,,,5.0,,,1.0,3.0,
1691,206592,,3.0,,,,,,2.0,5.0,,,,
1692,15467,,,,,,,2.0,,,,,,
1693,983444,3.0,,4.0,,,,,1.0,5.0,,4.0,,
1694,74782,,,,,3.0,,,,,2.0,,,
1695,456988,,5.0,,,,3.0,,,,,4.0,,
1696,1049760,,4.0,1.0,,,5.0,,,,,,5.0,
1697,808808,,,,,,3.0,3.0,,,3.0,,3.0,
1698,599652,,4.0,,,,,,,,,,,
1699,524748,,,,5.0,,,,,,1.0,3.0,,
1700,310652,2.0,,,,,,,,,,,,
1701,946326,,,,,,,1.0,,,5.0,,,
1702,1146166,,2.0,,,,5.0,,,,,,,
1703,1190334,,,,,,,,,,,,,
1704,895394,,,5.0,,1.0,,,,,,,,
1705,1100628,1.0,,3.0,,,,,,,,,,
1706,996868,,,3.0,,5.0,3.0,,,,3.0,,,
1707,751230,,2.0,,,,,,,,5.0,1.0,,
1708,356840,,,,,,1.0,3.0,5.0,,,3.0,,
1709,269082,,,1.0,2.0,,5.0,,,,,4.0,3.0,
1710,449788,,3.0,,,,2.0,,,,3.0,,2.0,
1711,792232,5.0,,,5.0,1.0,,,,5.0,,,,
1712,1164876,,3.0,,,,2.0,,,,,,,
1713,861444,,,,,,3.0,2.0,,,3.0,,,
1714,148982,,1.0,,,,,,,,,1.0,,
1715,861742,,,2.0,,5.0,,,,,,,,
1716,817074,,,,5.0,,,,,,,5.0,,
1717,286160,,,,,4.0,1.0,,,,5.0,,,
1718,788722,,,,,,,,,,,,,
1719,1008654,,,,,4.0,,,,,2.0,,,
1720,964478,,,,,3.0,3.0,,,,1.0,,,
1721,953220,,,,,,2.0,,,5.0,4.0,,,
1722,64078,,,,1.0,,,,,1.0,,,1.0,
1723,1046540,,,5.0,,,,4.0,,,,,3.0,
1724,622284,,,,,,,,,,,2.0,5.0,
1725,31150,,,,5.0,,,,2.0,,,,4.0,
1726,574132,,,3.0,,,,,,2.0,4.0,,,
1727,724824,,,,,,,,,,,3.0,,
1728,883324,,,,,,,,,,4.0,4.0,,
1729,502204,,,5.0,,,1.0,,5.0,,,,,
1730,283038,4.0,,,,5.0,1.0,,,,,1.0,3.0,
1731,650720,,,,,,,,,1.0,5.0,,1.0,
1732,586680,,,4.0,3.0,,1.0,3.0,,2.0,2.0,,,
1733,899240,1.0,,,,4.0,,,,,,,,
1734,520876,,,,,,,3.0,2.0,5.0,,2.0,,
1735,1083784,,,5.0,5.0,1.0,,,,,,,3.0,
1736,651352,,5.0,,,,1.0,3.0,,,,1.0,,
1737,968268,,,,,,,,,,,,,
1738,479760,,,,,,,,,,,,,
1739,134690,1.0,,2.0,,,,,3.0,,2.0,,,
1740,692918,,,,,2.0,,,,,,,,
1741,1092632,,4.0,,,,,5.0,,1.0,2.0,5.0,4.0,
1742,753154,4.0,2.0,,,,,,4.0,,,,,
1743,46524,,,,4.0,,,2.0,5.0,2.0,,,,
1744,634480,,,,,1.0,3.0,,,,,,,
1745,771044,,,,,,,,2.0,,,,2.0,
1746,497268,,4.0,,4.0,,,,,,,,,
1747,435138,,,,,,,,,2.0,,,,
1748,334530,,,,,,1.0,,2.0,,,3.0,,
1749,904144,,3.0,4.0,1.0,,5.0,,,,,,,
1750,397946,3.0,,,,,,3.0,1.0,,,1.0,,
1751,561800,5.0,,,,,4.0,1.0,,,3.0,4.0,,
1752,810234,,,,,2.0,,5.0,4.0,,,1.0,3.0,
1753,559046,,,4.0,,,,5.0,,,,,1.0,
1754,338308,,1.0,,,,,1.0,,2.0,4.0,,,
1755,477634,,2.0,,4.0,,4.0,5.0,,,,5.0,,
1756,913194,,,,,,4.0,,,,,,,
1757,429866,,,,,,,,,,,,,
1758,632702,,2.0,,,,,,5.0,,,5.0,,
1759,429366,,,,,,,,,5.0,5.0,,,
1760,433084,,5.0,,,,,2.0,1.0,,,,,
1761,185092,4.0,5.0,,,,,,,,,,3.0,
1762,395652,,1.0,5.0,,,,,,,,3.0,,
1763,943724,,,,,3.0,4.0,,,3.0,,,,
1764,546124,,,4.0,2.0,,,5.0,,,,5.0,5.0,
1765,876444,,,,,,5.0,,,,,,,
1766,893978,,,,,,,,1.0,5.0,1.0,,,
1767,1249378,4.0,,,,,,,5.0,,,,,
1768,273256,,,,,,,5.0,2.0,,1.0,,,
1769,1240730,,,,5.0,,,2.0,2.0,,,,,
1770,651014,2.0,,5.0,3.0,,,,,,,3.0,4.0,
1771,1236254,,,4.0,2.0,,,,,,,5.0,,
1772,1201118,,,5.0,,,,,5.0,,,,,
1773,1227748,,,1.0,,3.0,,,,,3.0,,5.0,
1774,408118,,4.0,5.0,2.0,,5.0,3.0,,,,,1.0,
1775,1258402,,,,,2.0,,3.0,,5.0,,,,
1776,489114,,4.0,,4.0,,2.0,,,,,,4.0,
1777,16689,2.0,,1.0,1.0,,,,1.0,,,5.0,5.0,
1778,1089062,,,5.0,,,,2.0,,4.0,5.0,1.0,,
1779,709160,,,,5.0,,,,,,,,,
1780,385662,,,,,,,1.0,3.0,,,,,
1781,508570,5.0,,,,,,,,,,,,
1782,934790,,1.0,,,4.0,,3.0,,,,,,
1783,1133716,,1.0,,,,4.0,,,,1.0,,,
1784,473474,,,,,,5.0,1.0,,,,2.0,1.0,
1785,1143032,,,,3.0,5.0,,,,,,,,
1786,121490,,,,4.0,,5.0,1.0,,3.0,,,,
1787,339560,,2.0,,5.0,,1.0,,,,3.0,,,
1788,659340,,,,4.0,,3.0,,,,2.0,,1.0,
1789,835082,,1.0,3.0,,,,,5.0,,,,4.0,
1790,335902,,,,,,,,,,,3.0,,
1791,441106,,,,,,1.0,,,5.0,,,,
1792,624356,,,4.0,,1.0,,,,,,,3.0,
1793,456388,3.0,2.0,,4.0,,,,,,,,4.0,
1794,955242,,1.0,5.0,,,,2.0,,,,,,
1795,496430,,,5.0,1.0,,,,,,,5.0,5.0,
1796,793246,,,1.0,,,2.0,,4.0,,,,4.0,
1797,547190,,2.0,,,,5.0,,,,,3.0,1.0,
1798,696630,,,,,,,,4.0,,,,3.0,
1799,643970,,,,,,3.0,,1.0,,,3.0,5.0,
1800,801486,,,,,,,4.0,2.0,,,,5.0,
1801,455054,,,,,,,5.0,,4.0,4.0,,2.0,
1802,1257976,,5.0,,3.0,,,,,,,,,
1803,1253224,,,,5.0,,3.0,,,,,,4.0,
1804,837722,4.0,,5.0,,3.0,,,,,3.0,,,
1805,631416,,4.0,,,,2.0,,,,,,5.0,
1806,149728,2.0,3.0,2.0,,3.0,,,,,2.0,5.0,3.0,
1807,195576,,,,,,,,,,,,,
1808,1048302,,,,,,,1.0,,,,,,
1809,560662,1.0,3.0,,1.0,2.0,,,2.0,,,,,
1810,661814,,1.0,,2.0,,2.0,2.0,,1.0,2.0,,5.0,
1811,640496,,,,,,3.0,,,,,,,
1812,1200374,,,,,,,,,,5.0,,5.0,
1813,101498,4.0,,,,,2.0,,3.0,,,,,
1814,729464,5.0,,,1.0,3.0,,,2.0,,1.0,5.0,2.0,
1815,961630,,,1.0,,,,,,,,,,
1816,544234,3.0,,,4.0,,,4.0,5.0,,2.0,,,
1817,517366,,4.0,3.0,,,,,,,,,5.0,
1818,271652,4.0,5.0,,3.0,,,3.0,,,,,,
1819,760066,,,,5.0,,,,1.0,,,,,
1820,80844,,1.0,,,,1.0,,1.0,,,,,
1821,820086,,1.0,5.0,,,,,,,,,,
1822,1013558,,,,1.0,,2.0,,4.0,3.0,2.0,,,
1823,206332,3.0,,,,,2.0,3.0,,,,,,
1824,624662,,5.0,,,,,5.0,1.0,,,,,
1825,470472,4.0,3.0,,,,,,,,,,5.0,
1826,331970,2.0,,2.0,,2.0,,,,,,4.0,4.0,
1827,705890,4.0,,,,,,,,,5.0,,,
1828,932804,,,,,4.0,,,,2.0,2.0,4.0,,
1829,1101522,,5.0,,,,1.0,,,,,,,
1830,760300,,,4.0,2.0,,,,,,,1.0,1.0,
1831,636858,,1.0,,,,,,,,,,2.0,
1832,371896,5.0,2.0,,,,,,,,,,,
1833,636842,5.0,,,,1.0,,,,,,1.0,,
1834,564446,,,1.0,,3.0,,,3.0,,,,2.0,
1835,925286,,2.0,,,,,,,1.0,,,,
1836,324224,,,5.0,1.0,,3.0,1.0,,5.0,,,1.0,
1837,1008054,,,,,1.0,,,,,,,,
1838,40495,,,,2.0,,3.0,,,,,4.0,,
1839,184780,,,,5.0,,,2.0,4.0,,3.0,,2.0,
1840,338926,,,,1.0,,,4.0,,,4.0,,,
1841,104304,,,1.0,,,4.0,4.0,,5.0,1.0,3.0,,
1842,413182,,,,1.0,,,,,,,4.0,,
1843,1108666,3.0,,,,,,,,,,,4.0,
1844,692658,3.0,,,,,,,,5.0,,,,
1845,173776,,,,,4.0,,,,4.0,,,,
1846,1254852,,,,2.0,2.0,,,,,,4.0,,
1847,637842,,,3.0,,,,,,,,,1.0,
1848,953442,4.0,,,2.0,,1.0,,2.0,,,,,
1849,648628,,,,,4.0,,,2.0,,,5.0,,
1850,670640,2.0,,1.0,,,,4.0,,1.0,,,,
1851,403078,,,,,,,3.0,,,,1.0,3.0,
1852,174562,,,4.0,,,,,,,,,,
1853,396238,,,,,,,,,,,,,
1854,20387,,,,5.0,3.0,1.0,5.0,,,4.0,,4.0,
1855,646906,,2.0,,5.0,,,,,1.0,5.0,4.0,,
1856,783292,,4.0,1.0,1.0,,1.0,,,,2.0,,,
1857,515262,4.0,,,,,,,,,,1.0,2.0,
1858,147404,2.0,,,,,,,,4.0,2.0,,,
1859,260900,2.0,,,1.0,,,,,,,,3.0,
1860,563650,,,,,,,,5.0,,5.0,,,
1861,743674,5.0,,5.0,,,,,4.0,,4.0,5.0,,
1862,71912,,5.0,1.0,,,,5.0,,,,,,
1863,1186514,3.0,,,,,,,,1.0,,,,
1864,1104494,,1.0,5.0,,,,5.0,1.0,,,,,
1865,764534,,1.0,,1.0,,,,,,,2.0,,
1866,808292,5.0,,,,,2.0,3.0,3.0,2.0,3.0,,,
1867,630734,,,,,,,,,3.0,4.0,1.0,2.0,
1868,757284,,,,,,,,,,2.0,2.0,,
1869,356060,5.0,,,1.0,,1.0,,,,2.0,,,
1870,1045886,,,3.0,,,5.0,,2.0,5.0,3.0,,,
1871,939668,4.0,,3.0,4.0,,,,,,,,4.0,
1872,873386,,,,,,3.0,,1.0,,,,,
1873,933818,,5.0,4.0,,,1.0,,2.0,,,,1.0,
1874,624118,,,,,,,,,1.0,5.0,4.0,,
1875,149716,,,,,,,,,,5.0,1.0,2.0,
1876,585946,,,,,,,,4.0,1.0,,,,
1877,876396,2.0,1.0,,,,,,,2.0,,,,
1878,263818,,,,,,,,,,,,,
1879,759972,4.0,5.0,,,2.0,3.0,,,,,5.0,,
1880,893056,1.0,,,3.0,,,,5.0,2.0,,,2.0,
1881,326428,3.0,,,,,,,,,,,5.0,
1882,769518,,,,,,,,,3.0,,4.0,,
1883,806638,,,1.0,,,,,,,2.0,1.0,,
1884,467408,,1.0,,3.0,,4.0,,,,,,,
1885,567558,,,,,,4.0,,,,,,,
1886,854696,,,,1.0,,,,,,3.0,1.0,,
1887,1182624,,,,,,1.0,,,,,,,
1888,27681,1.0,,,4.0,,,2.0,,,,4.0,,
1889,412970,,,,,,,,,,5.0,,,
1890,344234,,,4.0,,,,2.0,,,4.0,1.0,,
1891,692812,,,,5.0,,,,5.0,1.0,,4.0,,
1892,933666,1.0,,,,,,,1.0,,,,,
1893,645202,,,,,,,5.0,,,,,5.0,
1894,65033,2.0,,3.0,2.0,4.0,,1.0,,3.0,,5.0,,
1895,550842,,,,,2.0,,,,4.0,,,,
1896,19421,,,,,,3.0,,5.0,,,2.0,,
1897,897162,,,,,1.0,3.0,,,,,,4.0,
1898,955914,,,,,,,,,,,,1.0,
1899,1158690,,,,,,,,,2.0,,,5.0,
1900,551170,3.0,,,,,,2.0,2.0,,,1.0,,
1901,198690,3.0,,,2.0,,5.0,,,,,1.0,,
1902,657518,,2.0,,,,,,4.0,,1.0,,,
1903,708696,,,,,,,5.0,5.0,,,,,
1904,1007396,,,1.0,,,4.0,,3.0,,,,,
1905,505126,,,1.0,4.0,,5.0,4.0,3.0,2.0,,3.0,,
1906,574428,,2.0,,,,,,,,3.0,,,
1907,602450,1.0,,,5.0,,,,,,,,,
1908,895244,,,,,,,,,,,,,
1909,342398,,,,,2.0,,,,,,5.0,,
1910,552700,2.0,,,,,,,4.0,,,,,
1911,175278,,2.0,,2.0,,,4.0,,,,3.0,,
1912,101496,,4.0,,,,,,,,3.0,,,
1913,365292,,5.0,,,,,,5.0,4.0,,,,
1914,42251,,,,,2.0,,,,,,3.0,,
1915,446478,,,,,,,5.0,3.0,5.0,,2.0,,
1916,132570,4.0,4.0,,,,,,5.0,1.0,,,,
1917,288942,,,3.0,,,,1.0,,,,,,
1918,1105794,,,,,,,3.0,2.0,,,,,
1919,515256,,,,1.0,,,5.0,3.0,1.0,,,,
1920,956102,,,,,1.0,,,,3.0,,,1.0,
1921,902476,5.0,,,,,,,3.0,5.0,,,,
1922,1051856,,,,1.0,,,,,5.0,,3.0,,
1923,583752,,,,,,1.0,,,,,,,
1924,521072,,,,,,1.0,,,,1.0,,,
1925,749686,,,,2.0,,,,,,,3.0,3.0,
1926,1010274,,,,,4.0,,,4.0,,,4.0,1.0,
1927,998100,,,,3.0,,,,,,,,3.0,
1928,1033670,4.0,,,,4.0,,1.0,,,,3.0,,
1929,1266892,2.0,,,,5.0,,,,3.0,,,,
1930,762374,,,,4.0,5.0,,,2.0,,,3.0,,
1931,743634,1.0,,,,,,,1.0,4.0,2.0,3.0,,
1932,663810,,4.0,3.0,,5.0,,,,1.0,,,,
1933,475914,,3.0,,,,4.0,,,,,,,
1934,831294,,4.0,,,,,,2.0,,,5.0,,
1935,364716,5.0,,,,,1.0,,,4.0,,,,
1936,1105904,,4.0,,,,,5.0,,,,,1.0,
1937,242382,,,,2.0,,1.0,4.0,,,,,,
1938,783778,,5.0,1.0,,,2.0,,1.0,,1.0,,,
1939,773016,,1.0,,,,,,,,,,1.0,
1940,672894,,,4.0,,,4.0,2.0,,,,,5.0,
1941,1132694,,,,,5.0,,,4.0,,,2.0,,
1942,311530,,,3.0,,,5.0,,,,,,4.0,
1943,1236562,,1.0,,4.0,,2.0,,,,,,,
1944,1000966,,1.0,,,,,,,2.0,,1.0,,
1945,782430,4.0,,4.0,,,5.0,5.0,2.0,3.0,,,,
1946,777650,,,1.0,,,,,4.0,,,2.0,2.0,
1947,138228,,,,1.0,,,,1.0,,,,1.0,
1948,1034414,5.0,,,3.0,,4.0,,,,,,3.0,
1949,996888,,,,,,,,,,,,,
1950,1191750,,,2.0,,,5.0,,,,,4.0,,
1951,793234,,,,1.0,,,,4.0,,,,,
1952,372416,,3.0,,5.0,3.0,,1.0,,,1.0,,,
1953,665278,,,,,,,,,,,,,
1954,1170198,1.0,,,,5.0,,,,,,,2.0,
1955,1002272,,,,,4.0,,,,,2.0,,,
1956,213532,,,,,,,4.0,,,5.0,,,
1957,64585,,2.0,4.0,,,,,,,,,,
1958,1013762,,,2.0,,5.0,,,4.0,,4.0,,3.0,
1959,315576,4.0,,4.0,4.0,,,1.0,,,,,,
1960,812914,,,,5.0,,,,2.0,,2.0,3.0,,
1961,660690,,,,,,,,3.0,,,,1.0,
1962,347104,,,,,,,3.0,4.0,,,,,
1963,638204,,,,,,,,,5.0,,,,
1964,519694,,,2.0,,,,,,,,5.0,1.0,
1965,647336,,,,,,,,1.0,,,,2.0,
1966,464844,,,,,,1.0,,,,,,,
1967,824044,4.0,,3.0,,5.0,,,,2.0,,,,
1968,409818,,3.0,1.0,,,,,,,,,2.0,
1969,755198,,,3.0,,,,,,2.0,,,,
1970,552650,,1.0,,3.0,5.0,3.0,,,,5.0,,,
1971,710420,,,1.0,,4.0,,,,2.0,,5.0,,
1972,1000988,,,,,2.0,5.0,,5.0,,,,,
1973,384928,,,,,,1.0,,,,,,,
1974,392958,,,,,,2.0,,,4.0,,,,
1975,515260,,,,,,,2.0,,2.0,,,,
1976,555340,4.0,,,,,,1.0,,,,,,
1977,603902,,,,,,,,,1.0,,5.0,,
1978,217978,,,,3.0,,,3.0,,3.0,,1.0,,
1979,238934,,,,4.0,,,,,,4.0,,,
1980,456284,,,,,,,1.0,4.0,2.0,4.0,,3.0,
1981,1029440,,,,2.0,3.0,3.0,,,,,,,
1982,42271,,,5.0,,,5.0,,,,,,3.0,
1983,484670,,,,,,,3.0,,,,,,
1984,967380,3.0,3.0,,3.0,,,,,,,2.0,,
1985,681692,,4.0,,,,,,,,,,,
1986,200598,,1.0,5.0,,,,,,,,,1.0,
1987,953152,,,,,,3.0,,4.0,,1.0,,,
1988,1132342,,5.0,,,,5.0,4.0,2.0,4.0,,2.0,,
1989,194692,,,,,1.0,4.0,,,,,,,
1990,1119092,,,,,3.0,,,,,1.0,,5.0,
1991,902474,,,4.0,3.0,,,,2.0,,,,,
1992,920194,,4.0,,,,,1.0,,,,5.0,,
